unix,date,time,symbol,open,high,low,close,Volume,BTC,Volume.1,USDT,tradecount
1540339200000,2018-10-24,00:00:00,BTC/USDT,6553.51,6630.0,6547.53,6565.5,11951.543977,78795617.0214158,90762.0,,
1540425600000,2018-10-25,00:00:00,BTC/USDT,6566.81,6575.09,6502.8,6528.09,10342.701244,67691945.4459625,75563.0,,
1540512000000,2018-10-26,00:00:00,BTC/USDT,6528.13,6600.0,6515.01,6538.63,9443.504156,61792487.79642329,77985.0,,
1540598400000,2018-10-27,00:00:00,BTC/USDT,6538.63,6558.35,6463.04,6505.6,7776.907864,50667220.044412605,86848.0,,
1540684800000,2018-10-28,00:00:00,BTC/USDT,6505.6,6514.17,6453.0,6489.93,5743.933728,37298357.262713395,71647.0,,
1540771200000,2018-10-29,00:00:00,BTC/USDT,6489.93,6505.01,6315.0,6344.5,13827.224067,88484721.0362451,135586.0,,
1540857600000,2018-10-30,00:00:00,BTC/USDT,6344.5,6395.0,6317.01,6330.87,8877.175384999999,56393439.18288879,95116.0,,
1540944000000,2018-10-31,00:00:00,BTC/USDT,6330.01,6428.0,6245.02,6371.93,12148.888216,76970488.28166041,111552.0,,
1541030400000,2018-11-01,00:00:00,BTC/USDT,6369.52,6442.65,6348.66,6410.0,9099.035840999999,58031686.83152471,89601.0,,
1541116800000,2018-11-02,00:00:00,BTC/USDT,6410.0,6460.34,6388.2,6433.98,9739.440679000001,62589428.22024871,109482.0,,
1541203200000,2018-11-03,00:00:00,BTC/USDT,6432.8,6439.97,6345.0,6387.09,7661.241476,48934237.9399193,83836.0,,
1541289600000,2018-11-04,00:00:00,BTC/USDT,6388.0,6525.0,6359.0,6485.85,10592.394943000001,68169573.18695,126200.0,,
1541376000000,2018-11-05,00:00:00,BTC/USDT,6485.85,6504.39,6431.02,6468.99,8987.882156,58127213.139315896,114235.0,,
1541462400000,2018-11-06,00:00:00,BTC/USDT,6468.99,6531.31,6445.18,6519.11,11926.565698999999,77336101.1871948,150475.0,,
1541548800000,2018-11-07,00:00:00,BTC/USDT,6522.73,6615.15,6509.0,6578.46,14271.591116999998,93820576.6346396,151060.0,,
1541635200000,2018-11-08,00:00:00,BTC/USDT,6578.46,6594.0,6468.22,6479.84,13259.789282,86450363.6783523,145405.0,,
1541721600000,2018-11-09,00:00:00,BTC/USDT,6479.84,6511.53,6391.01,6419.99,11787.616582999999,75997777.5025591,117043.0,,
1541808000000,2018-11-10,00:00:00,BTC/USDT,6419.99,6475.55,6411.0,6433.05,7714.829926,49745307.6412397,97746.0,,
1541894400000,2018-11-11,00:00:00,BTC/USDT,6435.16,6462.14,6355.0,6449.81,8213.507117000001,52709099.3178461,98435.0,,
1541980800000,2018-11-12,00:00:00,BTC/USDT,6450.71,6497.0,6421.0,6453.07,10132.782567,65390882.140884206,123144.0,,
1542067200000,2018-11-13,00:00:00,BTC/USDT,6451.68,6498.0,6391.15,6457.66,11790.564933,76142983.1519635,150940.0,,
1542153600000,2018-11-14,00:00:00,BTC/USDT,6458.98,6482.84,5656.87,5922.41,46478.964002999994,279632622.894368,319011.0,,
1542240000000,2018-11-15,00:00:00,BTC/USDT,5917.2,5939.54,5403.42,5753.4,47700.829400999995,270133503.661313,303825.0,,
1542326400000,2018-11-16,00:00:00,BTC/USDT,5757.09,5782.89,5549.25,5655.94,38721.802274,219097215.966752,221493.0,,
1542412800000,2018-11-17,00:00:00,BTC/USDT,5650.57,5656.6,5565.43,5628.29,26411.241413,148072393.102104,171403.0,,
1542499200000,2018-11-18,00:00:00,BTC/USDT,5630.49,5738.17,5617.0,5662.0,23844.999347,134893236.986224,154817.0,,
1542585600000,2018-11-19,00:00:00,BTC/USDT,5661.94,5664.0,4855.0,4910.03,70580.89285599999,368688743.454409,378495.0,,
1542672000000,2018-11-20,00:00:00,BTC/USDT,4913.4,5048.24,4326.0,4558.86,117380.95159000001,548036628.729357,596769.0,,
1542758400000,2018-11-21,00:00:00,BTC/USDT,4559.91,4787.2,4413.85,4661.07,61071.829475,281264433.48465896,301920.0,,
1542844800000,2018-11-22,00:00:00,BTC/USDT,4661.08,4721.77,4335.0,4370.0,34531.119143,157459733.724148,180335.0,,
1542931200000,2018-11-23,00:00:00,BTC/USDT,4370.9,4484.0,4222.94,4420.61,49371.920322000005,215283656.115395,227935.0,,
1543017600000,2018-11-24,00:00:00,BTC/USDT,4415.63,4527.0,3824.69,3932.44,61693.11100599999,258702927.699164,275070.0,,
1543104000000,2018-11-25,00:00:00,BTC/USDT,3933.68,4233.0,3652.66,4085.78,101693.975588,398253568.529238,428171.0,,
1543190400000,2018-11-26,00:00:00,BTC/USDT,4088.69,4206.0,3701.0,3862.2,94503.75076699999,373225761.80740803,413329.0,,
1543276800000,2018-11-27,00:00:00,BTC/USDT,3864.45,3940.0,3689.12,3875.21,67480.607212,257593168.121825,288731.0,,
1543363200000,2018-11-28,00:00:00,BTC/USDT,3875.63,4394.47,3874.27,4264.85,91983.567949,382697308.297627,386714.0,,
1543449600000,2018-11-29,00:00:00,BTC/USDT,4262.06,4450.38,4125.65,4295.84,73980.198669,316809038.409883,316601.0,,
1543536000000,2018-11-30,00:00:00,BTC/USDT,4295.72,4341.36,3943.0,4041.32,67758.446283,278810574.935784,288098.0,,
1543622400000,2018-12-01,00:00:00,BTC/USDT,4041.27,4299.99,3963.01,4190.02,44840.073481,186157614.315597,205472.0,,
1543708800000,2018-12-02,00:00:00,BTC/USDT,4190.98,4312.99,4103.04,4161.01,38912.15479,162917339.006474,178087.0,,
1543795200000,2018-12-03,00:00:00,BTC/USDT,4160.55,4179.0,3827.0,3884.01,49094.369163,195055919.543373,207134.0,,
1543881600000,2018-12-04,00:00:00,BTC/USDT,3884.76,4085.0,3781.0,3951.64,48489.551612999996,191673423.706266,220815.0,,
1543968000000,2018-12-05,00:00:00,BTC/USDT,3950.98,3970.0,3745.0,3769.84,44004.799448000005,169404368.191572,199011.0,,
1544054400000,2018-12-06,00:00:00,BTC/USDT,3768.44,3899.99,3500.0,3508.75,68378.796943,254722331.49493998,293512.0,,
1544140800000,2018-12-07,00:00:00,BTC/USDT,3508.75,3549.99,3224.6,3403.55,95145.457442,322364604.280209,413521.0,,
1544227200000,2018-12-08,00:00:00,BTC/USDT,3403.57,3495.0,3222.0,3410.93,55365.949949,187909876.248947,253650.0,,
1544313600000,2018-12-09,00:00:00,BTC/USDT,3411.36,3658.0,3394.04,3545.37,45956.893295999995,161618597.82858998,194567.0,,
1544400000000,2018-12-10,00:00:00,BTC/USDT,3548.49,3610.0,3370.11,3432.88,40989.244553,142507933.073579,192599.0,,
1544486400000,2018-12-11,00:00:00,BTC/USDT,3434.01,3480.0,3324.32,3380.39,35920.864154,121841475.292819,162266.0,,
1544572800000,2018-12-12,00:00:00,BTC/USDT,3379.23,3492.0,3350.0,3445.0,33922.931286,116227185.792401,152067.0,,
1544659200000,2018-12-13,00:00:00,BTC/USDT,3446.38,3460.0,3255.5,3302.06,40040.917013,134817053.727483,160471.0,,
1544745600000,2018-12-14,00:00:00,BTC/USDT,3302.06,3335.39,3177.0,3224.17,44492.983807,145101409.49359798,184525.0,,
1544832000000,2018-12-15,00:00:00,BTC/USDT,3225.19,3276.5,3156.26,3211.72,29796.041436000003,95588793.6405884,139806.0,,
1544918400000,2018-12-16,00:00:00,BTC/USDT,3211.71,3294.0,3186.0,3228.67,24628.808538,80068159.40481842,125565.0,,
1545004800000,2018-12-17,00:00:00,BTC/USDT,3229.22,3585.0,3216.0,3509.08,66761.751697,228756567.649547,283814.0,,
1545091200000,2018-12-18,00:00:00,BTC/USDT,3509.03,3678.59,3424.47,3652.98,61369.615257000005,216563775.02523202,296433.0,,
1545177600000,2018-12-19,00:00:00,BTC/USDT,3653.0,3912.73,3622.55,3662.22,94137.341014,352638213.538531,434026.0,,
1545264000000,2018-12-20,00:00:00,BTC/USDT,3660.01,4120.0,3635.0,4049.62,101543.835986,399967057.782816,500506.0,,
1545350400000,2018-12-21,00:00:00,BTC/USDT,4051.86,4139.99,3764.0,3838.66,82343.850112,325803279.96267,436187.0,,
1545436800000,2018-12-22,00:00:00,BTC/USDT,3840.25,3979.0,3785.0,3948.91,42822.350872,165085567.58556598,249148.0,,
1545523200000,2018-12-23,00:00:00,BTC/USDT,3948.91,4021.53,3870.0,3929.71,40117.531529,158756356.817624,258417.0,,
1545609600000,2018-12-24,00:00:00,BTC/USDT,3929.71,4198.0,3924.83,4008.01,64647.809128999994,264628967.065911,400403.0,,
1545696000000,2018-12-25,00:00:00,BTC/USDT,4010.11,4020.0,3646.41,3745.79,62725.62943200001,235584302.952561,356377.0,,
1545782400000,2018-12-26,00:00:00,BTC/USDT,3745.56,3837.15,3656.74,3777.74,42629.375817,159705204.504156,267746.0,,
1545868800000,2018-12-27,00:00:00,BTC/USDT,3777.74,3813.98,3535.0,3567.91,44097.392912,161915849.87310502,262733.0,,
1545955200000,2018-12-28,00:00:00,BTC/USDT,3567.89,3887.25,3540.04,3839.26,45964.304987,170638519.24727902,251040.0,,
1546041600000,2018-12-29,00:00:00,BTC/USDT,3839.0,3892.0,3670.0,3695.32,38874.373903,148205200.107737,244844.0,,
1546128000000,2018-12-30,00:00:00,BTC/USDT,3696.71,3903.5,3657.9,3801.91,33222.369262,124966229.520229,218929.0,,
1546214400000,2018-12-31,00:00:00,BTC/USDT,3803.12,3810.0,3630.33,3702.9,29991.77835,111847216.117082,190308.0,,
1546300800000,2019-01-01,00:00:00,BTC/USDT,3701.23,3810.16,3642.0,3797.14,23741.687033000002,88149249.09230459,154227.0,,
1546387200000,2019-01-02,00:00:00,BTC/USDT,3796.45,3882.14,3750.45,3858.56,35156.463369,133876627.24651101,218538.0,,
1546473600000,2019-01-03,00:00:00,BTC/USDT,3857.57,3862.74,3730.0,3766.78,29406.948358999998,111657372.695265,199812.0,,
1546560000000,2019-01-04,00:00:00,BTC/USDT,3767.2,3823.64,3703.57,3792.01,29519.554670999998,111034550.64066201,192232.0,,
1546646400000,2019-01-05,00:00:00,BTC/USDT,3790.09,3840.99,3751.0,3770.96,30490.667751,115893501.275159,203673.0,,
1546732800000,2019-01-06,00:00:00,BTC/USDT,3771.12,4027.71,3740.0,3987.6,36553.806709,142198812.189147,240496.0,,
1546819200000,2019-01-07,00:00:00,BTC/USDT,3987.62,4017.9,3921.53,3975.45,31869.846264,126830380.492872,221219.0,,
1546905600000,2019-01-08,00:00:00,BTC/USDT,3976.76,4069.8,3903.0,3955.13,38901.423122,154778846.542366,242898.0,,
1546992000000,2019-01-09,00:00:00,BTC/USDT,3955.45,4006.81,3930.04,3966.65,28989.439511,115218950.315549,209240.0,,
1547078400000,2019-01-10,00:00:00,BTC/USDT,3966.06,3996.01,3540.0,3585.88,59402.22851,221789348.034698,374760.0,,
1547164800000,2019-01-11,00:00:00,BTC/USDT,3585.88,3658.0,3465.0,3601.31,38338.654732999996,137560743.62486002,264996.0,,
1547251200000,2019-01-12,00:00:00,BTC/USDT,3601.31,3618.19,3530.0,3583.13,21999.928354,78908770.67658041,175679.0,,
1547337600000,2019-01-13,00:00:00,BTC/USDT,3584.1,3611.1,3441.3,3476.81,26385.757454,92882249.467379,183113.0,,
1547424000000,2019-01-14,00:00:00,BTC/USDT,3477.56,3671.87,3467.02,3626.09,35235.211214999996,125631820.06705101,229452.0,,
1547510400000,2019-01-15,00:00:00,BTC/USDT,3626.08,3648.42,3516.62,3553.06,34137.997459,122785440.228875,231684.0,,
1547596800000,2019-01-16,00:00:00,BTC/USDT,3553.06,3645.0,3543.51,3591.84,27480.179977,98504455.20666529,205159.0,,
1547683200000,2019-01-17,00:00:00,BTC/USDT,3591.84,3634.7,3530.39,3616.21,29755.440838,106709136.973243,217797.0,,
1547769600000,2019-01-18,00:00:00,BTC/USDT,3613.32,3620.0,3565.75,3594.87,22713.446755,81699723.5447914,177567.0,,
1547856000000,2019-01-19,00:00:00,BTC/USDT,3594.87,3720.0,3594.23,3665.3,22171.578123,81354185.90325992,175054.0,,
1547942400000,2019-01-20,00:00:00,BTC/USDT,3665.75,3693.73,3475.0,3539.28,27901.938598,99767239.9538145,204941.0,,
1548028800000,2019-01-21,00:00:00,BTC/USDT,3539.26,3559.51,3475.5,3526.9,19644.436838999998,69316548.76685551,160825.0,,
1548115200000,2019-01-22,00:00:00,BTC/USDT,3526.88,3608.5,3434.85,3570.93,29336.442967000003,103804480.11606,195484.0,,
1548201600000,2019-01-23,00:00:00,BTC/USDT,3570.41,3607.98,3514.5,3552.82,24938.842698,88816396.3458354,192892.0,,
1548288000000,2019-01-24,00:00:00,BTC/USDT,3552.97,3589.0,3529.22,3569.62,20826.251180000003,74037052.8663274,162159.0,,
1548374400000,2019-01-25,00:00:00,BTC/USDT,3569.07,3587.15,3522.51,3565.29,17608.346671,62634926.4552453,153413.0,,
1548460800000,2019-01-26,00:00:00,BTC/USDT,3566.69,3662.94,3545.0,3565.25,19476.532344,69841766.6469315,135369.0,,
1548547200000,2019-01-27,00:00:00,BTC/USDT,3565.62,3579.0,3486.0,3550.84,22735.598162000002,80743416.84653679,163855.0,,
1548633600000,2019-01-28,00:00:00,BTC/USDT,3550.05,3557.75,3380.27,3434.15,40405.111401,139258708.76430902,260799.0,,
1548720000000,2019-01-29,00:00:00,BTC/USDT,3434.0,3443.45,3349.92,3411.04,29544.928977,100542807.464799,189650.0,,
1548806400000,2019-01-30,00:00:00,BTC/USDT,3410.04,3478.0,3387.1,3458.18,23968.260243,82521122.86191751,180820.0,,
1548892800000,2019-01-31,00:00:00,BTC/USDT,3457.5,3489.2,3418.8,3434.1,29607.190252999997,101928346.976997,198100.0,,
1548979200000,2019-02-01,00:00:00,BTC/USDT,3434.1,3488.0,3401.2,3462.07,25260.476159,87075914.2326683,167520.0,,
1549065600000,2019-02-02,00:00:00,BTC/USDT,3462.2,3526.4,3440.29,3504.77,17920.802,62134037.975398794,153234.0,,
1549152000000,2019-02-03,00:00:00,BTC/USDT,3504.06,3511.09,3426.0,3458.11,19867.33639,68801620.0624161,138592.0,,
1549238400000,2019-02-04,00:00:00,BTC/USDT,3458.11,3484.88,3433.31,3463.22,23131.981108,80024258.2276661,155686.0,,
1549324800000,2019-02-05,00:00:00,BTC/USDT,3463.22,3478.97,3448.43,3471.59,25264.41503,87491347.06381491,162066.0,,
1549411200000,2019-02-06,00:00:00,BTC/USDT,3471.57,3482.72,3380.0,3405.37,35310.244846,120500703.00515701,207024.0,,
1549497600000,2019-02-07,00:00:00,BTC/USDT,3407.0,3426.45,3390.0,3398.4,18665.538637999998,63611505.7865722,148209.0,,
1549584000000,2019-02-08,00:00:00,BTC/USDT,3398.4,3733.58,3373.1,3659.04,47968.058013,170118212.461979,277242.0,,
1549670400000,2019-02-09,00:00:00,BTC/USDT,3660.27,3680.02,3625.13,3665.18,24759.833719,90488500.0676624,192209.0,,
1549756800000,2019-02-10,00:00:00,BTC/USDT,3665.18,3684.99,3609.76,3680.06,23250.602634,84696423.9623375,171099.0,,
1549843200000,2019-02-11,00:00:00,BTC/USDT,3679.75,3684.9,3615.53,3631.05,24954.614571000002,90731831.90427428,172626.0,,
1549929600000,2019-02-12,00:00:00,BTC/USDT,3631.05,3667.6,3582.34,3631.46,29479.59823,106766439.994365,198996.0,,
1550016000000,2019-02-13,00:00:00,BTC/USDT,3631.51,3670.0,3591.75,3609.4,25773.997648,93350740.9483057,167690.0,,
1550102400000,2019-02-14,00:00:00,BTC/USDT,3608.34,3626.4,3568.11,3590.56,21753.501261,78367545.5794593,155215.0,,
1550188800000,2019-02-15,00:00:00,BTC/USDT,3590.57,3653.23,3573.45,3602.47,20777.872899,74938358.18352869,151256.0,,
1550275200000,2019-02-16,00:00:00,BTC/USDT,3602.49,3648.2,3597.91,3618.41,19565.992750999998,70894921.8076153,149393.0,,
1550361600000,2019-02-17,00:00:00,BTC/USDT,3617.22,3700.11,3604.4,3667.58,25690.227779,93426433.13226129,179511.0,,
1550448000000,2019-02-18,00:00:00,BTC/USDT,3667.62,3925.0,3655.0,3898.6,64042.730491999995,242898012.76922598,393515.0,,
1550534400000,2019-02-19,00:00:00,BTC/USDT,3897.35,3994.52,3856.0,3907.79,50207.172667,197091641.0474,332281.0,,
1550620800000,2019-02-20,00:00:00,BTC/USDT,3907.35,3986.98,3870.66,3969.74,36205.14085,142571564.56113002,250176.0,,
1550707200000,2019-02-21,00:00:00,BTC/USDT,3969.74,4016.48,3901.03,3937.31,31103.884727999997,122714273.87417701,209571.0,,
1550793600000,2019-02-22,00:00:00,BTC/USDT,3937.31,3988.0,3926.65,3962.0,23943.16375,94739322.7455703,179588.0,,
1550880000000,2019-02-23,00:00:00,BTC/USDT,3962.0,4162.02,3933.15,4117.76,33657.942882999996,135782959.418273,231563.0,,
1550966400000,2019-02-24,00:00:00,BTC/USDT,4118.0,4198.0,3712.66,3743.56,62224.18689,244146803.51887003,410578.0,,
1551052800000,2019-02-25,00:00:00,BTC/USDT,3743.56,3872.66,3740.0,3827.92,38102.966244999996,145285565.20317098,262716.0,,
1551139200000,2019-02-26,00:00:00,BTC/USDT,3828.44,3841.51,3777.0,3809.23,28838.748036,109932596.10609399,213897.0,,
1551225600000,2019-02-27,00:00:00,BTC/USDT,3809.31,3838.85,3677.17,3818.07,31500.995466000004,119564023.120042,201626.0,,
1551312000000,2019-02-28,00:00:00,BTC/USDT,3818.04,3888.0,3763.87,3813.69,32561.961044,124703738.39336799,233849.0,,
1551398400000,2019-03-01,00:00:00,BTC/USDT,3814.26,3857.0,3813.01,3823.0,23174.57217,88851336.52111791,179860.0,,
1551484800000,2019-03-02,00:00:00,BTC/USDT,3822.17,3841.31,3772.25,3819.93,19445.838355,74175357.778823,149854.0,,
1551571200000,2019-03-03,00:00:00,BTC/USDT,3819.97,3835.0,3781.32,3807.75,16718.165409999998,63791898.991597,127681.0,,
1551657600000,2019-03-04,00:00:00,BTC/USDT,3807.32,3830.0,3670.69,3715.3,34742.841660000006,129739738.238158,218615.0,,
1551744000000,2019-03-05,00:00:00,BTC/USDT,3716.1,3877.1,3703.55,3857.73,32962.536162000004,124945530.762145,202444.0,,
1551830400000,2019-03-06,00:00:00,BTC/USDT,3857.58,3907.0,3813.09,3861.84,24775.11883,95417637.58898659,165101.0,,
1551916800000,2019-03-07,00:00:00,BTC/USDT,3861.84,3905.4,3840.4,3873.64,26455.257661,102585458.383339,180520.0,,
1552003200000,2019-03-08,00:00:00,BTC/USDT,3873.63,3932.0,3800.0,3864.89,34730.366592,135000852.01035902,211534.0,,
1552089600000,2019-03-09,00:00:00,BTC/USDT,3864.88,3971.75,3854.75,3943.04,30979.747653,121353606.96803401,206869.0,,
1552176000000,2019-03-10,00:00:00,BTC/USDT,3943.43,3943.43,3881.69,3916.82,23187.561412,90693949.7215073,167920.0,,
1552262400000,2019-03-11,00:00:00,BTC/USDT,3915.99,3936.98,3830.0,3871.61,38066.885705,147721971.09446898,209916.0,,
1552348800000,2019-03-12,00:00:00,BTC/USDT,3871.61,3905.2,3826.06,3882.73,26921.008622,104393849.448448,182885.0,,
1552435200000,2019-03-13,00:00:00,BTC/USDT,3882.69,3893.56,3840.0,3866.0,24461.008757,94680049.4603375,186572.0,,
1552521600000,2019-03-14,00:00:00,BTC/USDT,3866.0,3920.0,3810.43,3877.12,27048.74853,104673038.776023,196651.0,,
1552608000000,2019-03-15,00:00:00,BTC/USDT,3877.12,3939.22,3872.2,3923.76,21740.061498,84919900.7174447,163866.0,,
1552694400000,2019-03-16,00:00:00,BTC/USDT,3924.46,4056.98,3921.98,4005.98,28568.376124000002,114227606.40681699,216198.0,,
1552780800000,2019-03-17,00:00:00,BTC/USDT,4005.98,4012.0,3950.01,3981.14,18814.255577,74893913.0577603,146953.0,,
1552867200000,2019-03-18,00:00:00,BTC/USDT,3981.85,4037.0,3953.33,3987.81,22454.47801,89526258.38910641,157876.0,,
1552953600000,2019-03-19,00:00:00,BTC/USDT,3987.83,4031.0,3970.0,4015.53,19893.741815,79503748.3626347,147394.0,,
1553040000000,2019-03-20,00:00:00,BTC/USDT,4017.48,4050.0,3980.5,4043.04,23432.300255000002,94019734.2332643,175036.0,,
1553126400000,2019-03-21,00:00:00,BTC/USDT,4043.04,4069.32,3880.01,3980.64,35997.682119,144010401.508451,236100.0,,
1553212800000,2019-03-22,00:00:00,BTC/USDT,3980.85,4008.0,3968.25,3986.93,20022.606318000002,79861943.8108997,153703.0,,
1553299200000,2019-03-23,00:00:00,BTC/USDT,3987.89,4018.83,3978.01,4006.01,17302.604318,69169819.8628637,143155.0,,
1553385600000,2019-03-24,00:00:00,BTC/USDT,4006.01,4006.02,3950.0,3992.18,17179.850648,68524082.7469562,131087.0,,
1553472000000,2019-03-25,00:00:00,BTC/USDT,3991.35,3999.3,3888.71,3936.12,33192.890217,131507366.375129,227739.0,,
1553558400000,2019-03-26,00:00:00,BTC/USDT,3935.47,3958.98,3894.0,3948.55,29349.537626999998,115330070.990715,192418.0,,
1553644800000,2019-03-27,00:00:00,BTC/USDT,3948.77,4048.0,3936.15,4038.05,32364.555851999998,129681258.01621398,224309.0,,
1553731200000,2019-03-28,00:00:00,BTC/USDT,4039.58,4039.7,4002.0,4027.81,20089.293875,80822230.57984659,157060.0,,
1553817600000,2019-03-29,00:00:00,BTC/USDT,4028.22,4123.71,4024.03,4103.25,30084.217443999998,122585822.58650501,203826.0,,
1553904000000,2019-03-30,00:00:00,BTC/USDT,4104.24,4140.0,4052.0,4106.97,19509.292600999997,79853835.581824,162463.0,,
1553990400000,2019-03-31,00:00:00,BTC/USDT,4106.99,4116.12,4082.57,4103.95,13525.087433,55472147.1270168,124046.0,,
1554076800000,2019-04-01,00:00:00,BTC/USDT,4102.44,4158.7,4067.0,4144.56,25507.067641,105388238.147889,184268.0,,
1554163200000,2019-04-02,00:00:00,BTC/USDT,4144.54,4897.99,4140.54,4857.29,105383.639263,489018726.757507,609133.0,,
1554249600000,2019-04-03,00:00:00,BTC/USDT,4857.19,5275.01,4753.5,4932.6,109890.12574300001,548900970.917884,692019.0,,
1554336000000,2019-04-04,00:00:00,BTC/USDT,4932.59,5039.08,4777.0,4898.66,61054.25416799999,301411332.009024,419141.0,,
1554422400000,2019-04-05,00:00:00,BTC/USDT,4898.64,5028.22,4880.62,5004.95,39768.552806,197660830.710967,292375.0,,
1554508800000,2019-04-06,00:00:00,BTC/USDT,5004.96,5205.0,4928.59,5043.89,41770.842313,210963411.613132,281237.0,,
1554595200000,2019-04-07,00:00:00,BTC/USDT,5042.07,5234.0,5026.0,5170.27,37615.486804,192916750.571904,274084.0,,
1554681600000,2019-04-08,00:00:00,BTC/USDT,5170.27,5305.0,5039.0,5236.9,50178.430781999996,260487077.76756698,350828.0,,
1554768000000,2019-04-09,00:00:00,BTC/USDT,5238.38,5238.4,5076.68,5150.0,34067.012311,175633627.316373,253381.0,,
1554854400000,2019-04-10,00:00:00,BTC/USDT,5150.0,5422.0,5135.0,5308.25,40073.620470999995,210870034.512055,260967.0,,
1554940800000,2019-04-11,00:00:00,BTC/USDT,5307.86,5332.67,4927.0,5017.37,54696.600686,277736905.857498,369304.0,,
1555027200000,2019-04-12,00:00:00,BTC/USDT,5017.37,5080.58,4861.22,5048.01,33276.678614,166485761.07931203,226036.0,,
1555113600000,2019-04-13,00:00:00,BTC/USDT,5047.0,5099.0,5004.0,5045.22,17292.456802,87375984.44461508,138674.0,,
1555200000000,2019-04-14,00:00:00,BTC/USDT,5047.45,5152.99,5000.0,5131.3,18281.607739,92594930.4271013,131700.0,,
1555286400000,2019-04-15,00:00:00,BTC/USDT,5131.28,5167.38,4950.0,5024.95,29057.191581,147687551.941477,204944.0,,
1555372800000,2019-04-16,00:00:00,BTC/USDT,5024.95,5197.72,5003.94,5173.72,24242.229493,123581651.71216398,168550.0,,
1555459200000,2019-04-17,00:00:00,BTC/USDT,5173.72,5230.4,5146.8,5202.82,23307.536134,120972345.51821598,179490.0,,
1555545600000,2019-04-18,00:00:00,BTC/USDT,5202.41,5287.0,5198.8,5258.44,22619.239000999998,118573129.865201,167110.0,,
1555632000000,2019-04-19,00:00:00,BTC/USDT,5258.44,5320.0,5175.0,5258.68,24611.236322999997,128937309.63806398,178148.0,,
1555718400000,2019-04-20,00:00:00,BTC/USDT,5258.68,5333.42,5230.1,5291.73,19168.908274,101343660.15324399,157080.0,,
1555804800000,2019-04-21,00:00:00,BTC/USDT,5292.91,5314.35,5165.0,5256.14,25549.570938999997,133929931.15068701,210494.0,,
1555891200000,2019-04-22,00:00:00,BTC/USDT,5257.41,5400.0,5208.35,5357.14,29563.852308999998,156632202.970996,210361.0,,
1555977600000,2019-04-23,00:00:00,BTC/USDT,5357.14,5600.0,5332.41,5493.31,41262.103917,227154061.85771403,282563.0,,
1556064000000,2019-04-24,00:00:00,BTC/USDT,5490.91,5582.2,5333.35,5415.0,48224.152412999996,262493252.93584198,339599.0,,
1556150400000,2019-04-25,00:00:00,BTC/USDT,5415.0,5491.84,5102.0,5219.9,49636.089948,265091565.61466002,331089.0,,
1556236800000,2019-04-26,00:00:00,BTC/USDT,5220.47,5510.0,5161.62,5314.1,48912.294513,259659705.651386,333183.0,,
1556323200000,2019-04-27,00:00:00,BTC/USDT,5315.0,5342.5,5257.67,5295.69,15422.896934999999,81749716.4217444,145733.0,,
1556409600000,2019-04-28,00:00:00,BTC/USDT,5295.69,5340.0,5259.48,5307.52,14371.433869,76277087.3742408,127730.0,,
1556496000000,2019-04-29,00:00:00,BTC/USDT,5309.81,5332.0,5178.8,5238.14,19918.135079,104822151.51445,178472.0,,
1556582400000,2019-04-30,00:00:00,BTC/USDT,5238.14,5339.98,5192.15,5320.81,22238.06823,117309839.23079799,180989.0,,
1556668800000,2019-05-01,00:00:00,BTC/USDT,5321.94,5402.0,5316.2,5383.2,17217.473216,92194935.6047804,161488.0,,
1556755200000,2019-05-02,00:00:00,BTC/USDT,5383.2,5538.0,5370.0,5492.87,22795.787835,124498567.207654,181896.0,,
1556841600000,2019-05-03,00:00:00,BTC/USDT,5494.81,5844.0,5477.57,5772.69,46297.172849,264435878.92811,338298.0,,
1556928000000,2019-05-04,00:00:00,BTC/USDT,5770.62,5900.0,5587.45,5829.45,39682.408991000004,228942582.450779,283145.0,,
1557014400000,2019-05-05,00:00:00,BTC/USDT,5829.83,5839.9,5696.0,5775.62,23822.543775,137653160.766022,185365.0,,
1557100800000,2019-05-06,00:00:00,BTC/USDT,5773.18,5805.0,5619.14,5747.79,25256.596325,144358553.854622,230431.0,,
1557187200000,2019-05-07,00:00:00,BTC/USDT,5749.92,6028.41,5747.74,5846.34,39905.064422,236176663.81792098,301388.0,,
1557273600000,2019-05-08,00:00:00,BTC/USDT,5846.34,6014.72,5772.2,5987.29,23074.051519999997,136245255.557208,190966.0,,
1557360000000,2019-05-09,00:00:00,BTC/USDT,5986.66,6224.55,5983.71,6209.18,27453.011436,167489934.34359,227841.0,,
1557446400000,2019-05-10,00:00:00,BTC/USDT,6209.95,6468.92,6172.0,6373.33,36623.61079,231801342.43209302,283074.0,,
1557532800000,2019-05-11,00:00:00,BTC/USDT,6375.16,7343.99,6372.85,7076.22,74022.424393,507216001.343404,562540.0,,
1557619200000,2019-05-12,00:00:00,BTC/USDT,7076.24,7521.78,6750.0,6967.31,86948.975339,619939454.489655,647345.0,,
1557705600000,2019-05-13,00:00:00,BTC/USDT,6968.24,8100.0,6870.0,7790.71,85804.735333,648012612.292701,588497.0,,
1557792000000,2019-05-14,00:00:00,BTC/USDT,7795.62,8366.0,7599.56,7947.56,76583.722603,611103206.003273,655426.0,,
1557878400000,2019-05-15,00:00:00,BTC/USDT,7945.26,8249.0,7850.0,8169.87,37884.327211,305196285.27558196,347533.0,,
